Name,Indian rupee
4/13/2009,43928.14
4/14/2009,44277.37
4/15/2009,44260.41
4/16/2009,43813.68
4/17/2009,43403.12
4/20/2009,44126.24
4/21/2009,44855.2
4/22/2009,44592.37
4/23/2009,44803.2
4/24/2009,45202.57
4/27/2009,45601.88
4/28/2009,45008.86
4/29/2009,44943.93
4/30/2009,44193.4
5/1/2009,44255.95
5/4/2009,44145.38
5/5/2009,44862.99
5/6/2009,45154.2
5/7/2009,44955.68
5/8/2009,44696.96
5/11/2009,45209.47
5/12/2009,45226.43
5/13/2009,45932.03
5/14/2009,46068.19
5/15/2009,45898.7
5/18/2009,44106.69
5/19/2009,44184.55
5/20/2009,44619.2
5/21/2009,44416.39
5/22/2009,45213.81
5/25/2009,45381.77
5/26/2009,45293.84
5/27/2009,45357.94
5/28/2009,45593.68
5/29/2009,45960.67
6/1/2009,46107.89
6/2/2009,46084.49
6/3/2009,45980.5
6/4/2009,45826.67
6/5/2009,45319.81
6/8/2009,44884.75
6/9/2009,45400.43
6/10/2009,45071.83
6/11/2009,45105.73
6/12/2009,44622.46
6/15/2009,44477.64
6/16/2009,44593.83
6/17/2009,44780.31
6/18/2009,45332.1
6/19/2009,44966.81
6/22/2009,44698.53
6/23/2009,44697.81
6/24/2009,45330.76
6/25/2009,45545.65
6/26/2009,45305.48
6/29/2009,45002.22
6/30/2009,44767.22
7/1/2009,44932.79
7/2/2009,44574.16
7/3/2009,44666.74
7/6/2009,44907.58
7/7/2009,44767.8
7/8/2009,44881.02
7/9/2009,44411.33
7/10/2009,44737
7/13/2009,44598.26
7/14/2009,45284.99
7/15/2009,45619.62
7/16/2009,45506.45
7/17/2009,45684.37
7/20/2009,45922.55
7/21/2009,45894.78
7/22/2009,46009.08
7/23/2009,46027.5
7/24/2009,45890.84
7/27/2009,45997.57
7/28/2009,45527.01
7/29/2009,45079.02
7/30/2009,45091.03
7/31/2009,45025.05
8/3/2009,45717.69
8/4/2009,45859.07
8/5/2009,45652.56
8/6/2009,45968.34
8/7/2009,45744.59
8/10/2009,45180.45
8/11/2009,45219
8/12/2009,45813.74
8/13/2009,45872.87
8/14/2009,46001.6
8/17/2009,45669.77
8/18/2009,45627.99
8/19/2009,46004.24
8/20/2009,45807.04
8/21/2009,46305.78
8/24/2009,46257.16
8/25/2009,46341.62
8/26/2009,46013.95
8/27/2009,46122.12
8/28/2009,46491.05
8/31/2009,46652.28
9/1/2009,46833.19
9/2/2009,47243.79
9/3/2009,48083.44
9/4/2009,48347.26
9/7/2009,48314.41
9/8/2009,48501.35
9/9/2009,48480.74
9/10/2009,48185.12
9/11/2009,48874.91
9/14/2009,48698.43
9/15/2009,48445.44
9/16/2009,48994.69
9/17/2009,49045.87
9/18/2009,48712.61
9/21/2009,47990.59
9/22/2009,48636.51
9/23/2009,48486.94
9/24/2009,48422.55
9/25/2009,47562.24
9/28/2009,47574.23
9/29/2009,47599.89
9/30/2009,47900.55
10/1/2009,47966.76
10/2/2009,47907.08
10/5/2009,47781.35
10/6/2009,48706.99
10/7/2009,48543.26
10/8/2009,48430.51
10/9/2009,48800.1
10/12/2009,49221.28
10/13/2009,49163.16
10/14/2009,48880.03
10/15/2009,48713.83
10/16/2009,48488.77
10/19/2009,48627.64
10/20/2009,48962.59
10/21/2009,48988.83
10/22/2009,49217.21
10/23/2009,49376.67
10/26/2009,49169.09
10/27/2009,48627.39
10/28/2009,48849.48
10/29/2009,49116.79
10/30/2009,48843.6
11/2/2009,49876.83
11/3/2009,50296.7
11/4/2009,51289.94
11/5/2009,51210.22
11/6/2009,51333.38
11/9/2009,51414.06
11/10/2009,51219.75
11/11/2009,51647.22
11/12/2009,52008.66
11/13/2009,51131.75
11/16/2009,52228.58
11/17/2009,52550.27
11/18/2009,53089.53
11/19/2009,53016.48
11/20/2009,53129.7
11/23/2009,54352.5
11/24/2009,53945.72
11/25/2009,54510.33
11/26/2009,54932.81
11/27/2009,54417.22
11/30/2009,54690.01
12/1/2009,55227.66
12/2/2009,56199.36
12/3/2009,55693.15
12/4/2009,55096.66
12/7/2009,53200.5
12/8/2009,53524.54
12/9/2009,53096.42
12/10/2009,52637.46
12/11/2009,52302.51
12/14/2009,52495.98
12/15/2009,52414.23
12/16/2009,53075.74
12/17/2009,52370.54
12/18/2009,51607.75
12/21/2009,51787.13
12/22/2009,50736.61
12/23/2009,50871.09
12/24/2009,50632.34
12/25/2009,50632.34
12/28/2009,50632.34
12/29/2009,51611.48
12/30/2009,50835.18
12/31/2009,50606.8
1/1/2010,50606.8
1/4/2010,51919.84
1/5/2010,51944.69
1/6/2010,51816.15
1/7/2010,51680.67
1/8/2010,51554.43
1/11/2010,52271.25
1/12/2010,52629.39
1/13/2010,51408.23
1/14/2010,51926.96
1/15/2010,51645.47
1/18/2010,51778.58
1/19/2010,51880.06
1/20/2010,51464.27
1/21/2010,51023.82
1/22/2010,49972.39
1/25/2010,50518.41
1/26/2010,50426.16
1/27/2010,50763.55
1/28/2010,50434.24
1/29/2010,49794.34
2/1/2010,50386.44
2/2/2010,51344.86
2/3/2010,51273.61
2/4/2010,50105.72
2/5/2010,49435.04
2/8/2010,49800.51
2/9/2010,49979.17
2/10/2010,49721.04
2/11/2010,49964.89
2/12/2010,50231.84
2/15/2010,50876.43
2/16/2010,51535.69
2/17/2010,51591.49
2/18/2010,51735.44
2/19/2010,51525.88
2/22/2010,51541.27
2/23/2010,51193.21
2/24/2010,51107.5
2/25/2010,50790.27
2/26/2010,51095.86
3/1/2010,51360.97
3/2/2010,51835.9
3/3/2010,52080.11
3/4/2010,51977.1
3/5/2010,51761.67
3/8/2010,51249.76
3/9/2010,50906.09
3/10/2010,50848.28
3/11/2010,50358.95
3/12/2010,50262.47
3/15/2010,50337.23
3/16/2010,51215.48
3/17/2010,50826.49
3/18/2010,51028.98
3/19/2010,50305.77
3/22/2010,50023.62
3/23/2010,50225.63
3/24/2010,49735.46
3/25/2010,49736.95
3/26/2010,49600.16
3/29/2010,49793.19
3/30/2010,49914.63
3/31/2010,50080.36
4/1/2010,50439.52
4/2/2010,50439.52
4/5/2010,49928.33
4/6/2010,50356.39
4/7/2010,50870.39
4/8/2010,51040.07
4/9/2010,51038.45
4/12/2010,51512.22
4/13/2010,51068.41
4/14/2010,51313.02
4/15/2010,51305.97
4/16/2010,51034.47
4/19/2010,50830.13
4/20/2010,50935.65
4/21/2010,50926.36
4/22/2010,50491.54
4/23/2010,50627.98
4/26/2010,51254.01
4/27/2010,51089.52
4/28/2010,51832.83
4/29/2010,51943.7
4/30/2010,52311.51
5/3/2010,52500.2
5/4/2010,52868.76
5/5/2010,52355.09
5/6/2010,53703.67
5/7/2010,54678.32
5/10/2010,53663.01
5/11/2010,55354.8
5/12/2010,55829.8
5/13/2010,55780.31
5/14/2010,55908.34
5/17/2010,56380.13
5/18/2010,55477.7
5/19/2010,55406.16
5/20/2010,55803.46
5/21/2010,55383.35
5/24/2010,55759.31
5/25/2010,57162.5
5/26/2010,57321.54
5/27/2010,57274.24
5/28/2010,55961.57
5/31/2010,55985.73
6/1/2010,57894.55
6/2/2010,57086.76
6/3/2010,56691.89
6/4/2010,56389.99
6/7/2010,57214.35
6/8/2010,58474.77
6/9/2010,57993
6/10/2010,57167.7
6/11/2010,57132.58
6/14/2010,56898.25
6/15/2010,57029.87
6/16/2010,57496.83
6/17/2010,57649.72
6/18/2010,57958.11
6/21/2010,57399.63
6/22/2010,57158.81
6/23/2010,56633.62
6/24/2010,57479.44
6/25/2010,58028.84
6/28/2010,58264.49
6/29/2010,57385.71
6/30/2010,57777.57
7/1/2010,57485.88
7/2/2010,56188.15
7/5/2010,56504.19
7/6/2010,56051.47
7/7/2010,56106.6
7/8/2010,55927.39
7/9/2010,56406.31
7/12/2010,56375.21
7/13/2010,56841.91
7/14/2010,56366.9
7/15/2010,56310.91
7/16/2010,55633.11
7/19/2010,55642.8
7/20/2010,56020.96
7/21/2010,56197.09
7/22/2010,56526.44
7/23/2010,55876.11
7/26/2010,55683.66
7/27/2010,54493.04
7/28/2010,54101.31
7/29/2010,54099.83
7/30/2010,54247.44
8/2/2010,54962.18
8/3/2010,54820.93
8/4/2010,55374.91
8/5/2010,55075.61
8/6/2010,55743.7
8/9/2010,55488.38
8/10/2010,55337.96
8/11/2010,56302.86
8/12/2010,56732
8/13/2010,56784.4
8/16/2010,57259.79
8/17/2010,57186.76
8/18/2010,56716.15
8/19/2010,57437.91
8/20/2010,57106.85
8/23/2010,57217.42
8/24/2010,57348.45
8/25/2010,58044.94
8/26/2010,57947.25
8/27/2010,57933.84
8/30/2010,57946.2
8/31/2010,58611.83
9/1/2010,58348.66
9/2/2010,58336.15
9/3/2010,57801.08
9/6/2010,58115.97
9/7/2010,58859.88
9/8/2010,58546.37
9/9/2010,58313.57
9/10/2010,57918.62
9/13/2010,57703.77
9/14/2010,58782.47
9/15/2010,58712.78
9/16/2010,58719.5
9/17/2010,58457.48
9/20/2010,58455.32
9/21/2010,58238.8
9/22/2010,58964.19
9/23/2010,58916.27
9/24/2010,58695.72
9/27/2010,58377.96
9/28/2010,58430.57
9/29/2010,58752.51
9/30/2010,58730.04
10/1/2010,58540.21
10/4/2010,58555.81
10/5/2010,59420.11
10/6/2010,59912.51
10/7/2010,59449
10/8/2010,59596.12
10/11/2010,60026.86
10/12/2010,60230.74
10/13/2010,60785.23
10/14/2010,60567.19
10/15/2010,60327.25
10/18/2010,60658.03
10/19/2010,59391.34
10/20/2010,59377.94
10/21/2010,59517.03
10/22/2010,58970.27
10/25/2010,59324.81
10/26/2010,59082.96
10/27/2010,58874.02
10/28/2010,59380.75
10/29/2010,59829.35
11/1/2010,60234.6
11/2/2010,59943.86
11/3/2010,59679.65
11/4/2010,61060.91
11/5/2010,61702.03
11/8/2010,61684.1
11/9/2010,62971.6
11/10/2010,61606.09
11/11/2010,61974.51
11/12/2010,62124.95
11/15/2010,61897.25
11/16/2010,61129.92
11/17/2010,60608.8
11/18/2010,61065.04
11/19/2010,60808.54
11/22/2010,61598.65
11/23/2010,62776.11
11/24/2010,62723.25
11/25/2010,62510.32
11/26/2010,62119.96
11/29/2010,62333.79
11/30/2010,63481.89
12/1/2010,62867.06
12/2/2010,62893.92
12/3/2010,63311.86
12/6/2010,63636.71
12/7/2010,63395.88
12/8/2010,62458.32
12/9/2010,62905.36
12/10/2010,61961.88
12/13/2010,63136.86
12/14/2010,62682.77
12/15/2010,63049.24
12/16/2010,61805.22
12/17/2010,62054.61
12/20/2010,62755.49
12/21/2010,62553.08
12/22/2010,62539.82
12/23/2010,62034.12
12/24/2010,61992.92
12/27/2010,62144
12/28/2010,61937.96
12/29/2010,63626.06
12/30/2010,63184.23
12/31/2010,62846.93
1/3/2011,62860.97
1/4/2011,62461.65
1/5/2011,62004.6
1/6/2011,61917.78
1/7/2011,62041.29
1/10/2011,62186.96
1/11/2011,62077.31
1/12/2011,62229.87
1/13/2011,62499.05
1/14/2011,62041.29
1/17/2011,61929.95
1/18/2011,62182.15
1/19/2011,62364.24
1/20/2011,61267.33
1/21/2011,61290.46
1/24/2011,61368.37
1/25/2011,60506.8
1/26/2011,60689.6
1/27/2011,60873.2
1/28/2011,60364.03
1/31/2011,60922.55
2/1/2011,60936.1
2/2/2011,61000.63
2/3/2011,60576.71
2/4/2011,61781.21
2/7/2011,61284.29
2/8/2011,61759.73
2/9/2011,62080.19
2/10/2011,61884.12
2/11/2011,62314.34
2/14/2011,62107.5
2/15/2011,62473.85
2/16/2011,62405.58
2/17/2011,62523.85
2/18/2011,62541.1
2/21/2011,63120.96
2/22/2011,63416.26
2/23/2011,63599.44
2/24/2011,64187.95
2/25/2011,63568.31
2/28/2011,63868.91
3/1/2011,63855.6
3/2/2011,64518.54
3/3/2011,64024.35
3/4/2011,64193.57
3/7/2011,64759.36
3/8/2011,64295.33
3/9/2011,64402.14
3/10/2011,63843.55
3/11/2011,63863.31
3/14/2011,64093.68
3/15/2011,63365.62
3/16/2011,63251.22
3/17/2011,63421.41
3/18/2011,64070.39
3/21/2011,64454.31
3/22/2011,64120.08
3/23/2011,64561.56
3/24/2011,64753.25
3/25/2011,64146.12
3/28/2011,63531.18
3/29/2011,63440.2
3/30/2011,63791.13
3/31/2011,64172.18
4/1/2011,63235.69
4/4/2011,64016.1
4/5/2011,63683.22
4/6/2011,64547.14
4/7/2011,64517.18
4/8/2011,64760.85
4/11/2011,65164.52
4/12/2011,64387.69
4/13/2011,64866.02
4/14/2011,65233.19
4/15/2011,65464.31
4/18/2011,66371.3
4/19/2011,66304.87
4/20/2011,66531.82
4/21/2011,66747.5
4/22/2011,66747.5
4/25/2011,66905.42
4/26/2011,66661.21
4/27/2011,67141.28
4/28/2011,68229.94
4/29/2011,67892.13
5/2/2011,68076.38
5/3/2011,68560.37
5/4/2011,68520.56
5/5/2011,67639.91
5/6/2011,66580.33
5/9/2011,67124.36
5/10/2011,67736.68
5/11/2011,67384.98
5/12/2011,67008.86
5/13/2011,67555.46
5/16/2011,67766.36
5/17/2011,66761.67
5/18/2011,67439.75
5/19/2011,67147.66
5/20/2011,67068.83
5/23/2011,68319.91
5/24/2011,69043.3
5/25/2011,69200.17
5/26/2011,68795.63
5/27/2011,69237.93
5/30/2011,69099.97
5/31/2011,69211.64
6/1/2011,68781
6/2/2011,69008.08
6/3/2011,68999.69
6/6/2011,69325.48
6/7/2011,69022.86
6/8/2011,68752.79
6/9/2011,68791.22
6/10/2011,68395.69
6/13/2011,68475.19
6/14/2011,67835.31
6/15/2011,68496.46
6/16/2011,68401.54
6/17/2011,68979.92
6/20/2011,69480
6/21/2011,69283.96
6/22/2011,69687.84
6/23/2011,68466.44
6/24/2011,68156.17
6/27/2011,67462.41
6/28/2011,67514.95
6/29/2011,67480.63
6/30/2011,67299.61
7/1/2011,66115.83
7/4/2011,66422.84
7/5/2011,67036.43
7/6/2011,67932.07
7/7/2011,67866.81
7/8/2011,68334.67
7/11/2011,69196.39
7/12/2011,69315.08
7/13/2011,70304.97
7/14/2011,70777.25
7/15/2011,70645.3
7/18/2011,71267.42
7/19/2011,71236.49
7/20/2011,70497.7
7/21/2011,71252.49
7/22/2011,71056.7
7/25/2011,71639.39
7/26/2011,71251.28
7/27/2011,71638.11
7/28/2011,71123.06
7/29/2011,71963.39
8/1/2011,71541.82
8/2/2011,72511.37
8/3/2011,73972.79
8/4/2011,74813.32
8/5/2011,74204.16
8/8/2011,76134.19
8/9/2011,78484.55
8/10/2011,80191.84
8/11/2011,79930.39
8/12/2011,78718.9
8/15/2011,78854.93
8/16/2011,80898.75
8/17/2011,81283.88
8/18/2011,83438.87
8/19/2011,84536.75
8/22/2011,85736.02
8/23/2011,85601.86
8/24/2011,81437.69
8/25/2011,79611.8
8/26/2011,82534.06
8/29/2011,82337.38
8/30/2011,84041.23
8/31/2011,83511.65
9/1/2011,83857.03
9/2/2011,85858.3
9/5/2011,87155.77
9/6/2011,87378.42
9/7/2011,83558.64
9/8/2011,85682.43
9/9/2011,86187.19
9/12/2011,86601.45
9/13/2011,86622.87
9/14/2011,86633.34
9/15/2011,84751.92
9/16/2011,84793.41
9/19/2011,85771.14
9/20/2011,86450.93
9/21/2011,86655.67
9/22/2011,85368.14
9/23/2011,83495.71
9/26/2011,79021.1
9/27/2011,81407.12
9/28/2011,80104.45
9/29/2011,78996.66
9/30/2011,79339.49
10/3/2011,81376.1
10/4/2011,80925.39
10/5/2011,79790.84
10/6/2011,80679.05
10/7/2011,81204.06
10/10/2011,81347.46
10/11/2011,82052.41
10/12/2011,82342.29
10/13/2011,81351
10/14/2011,82247.17
10/17/2011,82342.29
10/18/2011,80400.14
10/19/2011,81236.88
10/20/2011,80688.14
10/21/2011,82166.05
10/24/2011,82310.9
10/25/2011,81980.26
10/26/2011,84901.06
10/27/2011,85049.57
10/28/2011,84882.44
10/31/2011,83852.78
11/1/2011,83718.21
11/2/2011,85729.45
11/3/2011,86396.89
11/4/2011,85884.64
11/7/2011,87505.1
11/8/2011,88816.59
11/9/2011,89521.11
11/10/2011,88116.07
11/11/2011,88871.63
11/14/2011,89315.03
11/15/2011,90437.01
11/16/2011,89108.21
11/17/2011,88710.65
11/18/2011,88253.45
11/21/2011,88776.3
11/22/2011,88853.43
11/23/2011,88025.55
11/24/2011,88128.46
11/25/2011,88198.77
11/28/2011,89059.43
11/29/2011,89326.91
11/30/2011,91149.91
12/1/2011,90166.67
12/2/2011,89448.58
12/5/2011,89663.38
12/6/2011,87812.53
12/7/2011,89760.04
12/8/2011,88759.81
12/9/2011,88927.8
12/12/2011,87696.25
12/13/2011,89018.8
12/14/2011,86097.12
12/15/2011,84437.21
12/16/2011,84019.73
12/19/2011,84358.41
12/20/2011,85313.81
12/21/2011,84436.07
12/22/2011,84702.7
12/23/2011,85086.26
12/26/2011,85086.26
12/27/2011,85192.69
12/28/2011,83239.41
12/29/2011,81227.19
12/30/2011,81303.75
1/2/2012,81303.75
1/3/2012,85037.56
1/4/2012,85416.39
1/5/2012,84722.99
1/6/2012,85221.86
1/9/2012,84795.56
1/10/2012,84641.06
1/11/2012,84838.72
1/12/2012,85715.9
1/13/2012,84285.47
1/16/2012,84289.95
1/17/2012,84017.14
1/18/2012,82975.84
1/19/2012,83172.01
1/20/2012,83187.22
1/23/2012,83938.34
1/24/2012,83399.91
1/25/2012,82689.73
1/26/2012,86548.59
1/27/2012,85109.06
1/30/2012,86095.55
1/31/2012,86232.07
2/1/2012,85729.78
2/2/2012,86070.4
2/3/2012,84428.44
2/6/2012,84334.14
2/7/2012,84829.4
2/8/2012,85824.63
2/9/2012,86530.35
2/10/2012,84556.66
2/13/2012,84615.39
2/14/2012,85006.51
2/15/2012,85419.56
2/16/2012,84433.76
2/17/2012,84900.81
2/20/2012,85393.56
2/21/2012,86193.88
2/22/2012,86242.18
2/23/2012,87419.5
2/24/2012,86981.96
2/27/2012,87226.68
2/28/2012,87402.57
2/29/2012,86747.69
3/1/2012,84354.5
3/2/2012,84505.02
3/5/2012,84977.19
3/6/2012,84059.17
3/7/2012,84353.07
3/8/2012,84981.63
3/9/2012,84113.41
3/12/2012,84832.55
3/13/2012,84373.23
3/14/2012,82072.73
3/15/2012,83034.47
3/16/2012,83206.73
3/19/2012,83465.43
3/20/2012,83491.9
3/21/2012,83559.24
3/22/2012,83696.69
3/23/2012,85155.18
3/26/2012,86247.21
3/27/2012,85894.38
3/28/2012,85199.45
3/29/2012,85087.75
3/30/2012,84696.05
4/2/2012,85460.22
4/3/2012,84969.09
4/4/2012,82792.57
4/5/2012,83303.32
4/6/2012,83303.32
4/9/2012,83662.14
4/10/2012,84444.04
4/11/2012,85287.5
4/12/2012,85886.02
4/13/2012,85708.08
4/16/2012,85418.75
4/17/2012,84334.54
4/18/2012,85035.88
4/19/2012,85791.74
4/20/2012,85513.92
4/23/2012,85587.65
4/24/2012,87044.1
4/25/2012,86153.83
4/26/2012,86866.6
4/27/2012,87433.56
4/30/2012,87020.87
5/1/2012,87692.79
5/2/2012,87319.26
5/3/2012,87529.54
5/4/2012,88047.45
5/7/2012,86962.59
5/8/2012,85293.05
5/9/2012,85003.98
5/10/2012,85335.91
5/11/2012,84777.55
5/14/2012,83917.41
5/15/2012,83747.47
5/16/2012,84373.87
5/17/2012,84778.46
5/18/2012,86588
5/21/2012,87547.67
5/22/2012,87733.78
5/23/2012,86887.28
5/24/2012,87490.93
5/25/2012,86958.15
5/28/2012,86886.41
5/29/2012,88159.77
5/30/2012,86432.5
5/31/2012,87493.36
6/1/2012,89759.34
6/4/2012,89181.18
6/5/2012,89365.85
6/6/2012,90578.99
6/7/2012,88506.64
6/8/2012,87503.62
6/11/2012,88327.8
6/12/2012,89343.01
6/13/2012,90011.79
6/14/2012,90130.09
6/15/2012,90597.12
6/18/2012,90459.91
6/19/2012,91019.86
6/20/2012,89768.06
6/21/2012,89165.46
6/22/2012,89499.63
6/25/2012,89639.13
6/26/2012,89898.97
6/27/2012,89982.56
6/28/2012,88779.95
6/29/2012,89252.23
7/2/2012,88507.22
7/3/2012,88396.37
7/4/2012,87855.07
7/5/2012,88436.53
7/6/2012,88229.24
7/9/2012,88569.78
7/10/2012,88352.91
7/11/2012,87393.39
7/12/2012,86947.68
7/13/2012,88015.75
7/16/2012,87873.42
7/17/2012,87418.59
7/18/2012,87355.47
7/19/2012,87365.52
7/20/2012,87032.64
7/23/2012,87920.22
7/24/2012,88923.23
7/25/2012,89920.15
7/26/2012,90211.57
7/27/2012,89553.95
7/30/2012,89752.76
7/31/2012,90207.51
8/1/2012,88720.49
8/2/2012,89176.47
8/3/2012,89319.49
8/6/2012,89290.59
8/7/2012,88854.7
8/8/2012,89188.51
8/9/2012,89349.87
8/10/2012,89543.51
8/13/2012,89918.95
8/14/2012,89074.56
8/15/2012,89297.56
8/16/2012,89715.61
8/17/2012,89901.19
8/20/2012,89915.11
8/21/2012,91025.02
8/22/2012,91098.15
8/23/2012,92055.02
8/24/2012,92476.81
8/27/2012,92810.2
8/28/2012,92953.46
8/29/2012,92337.5
8/30/2012,92348.69
8/31/2012,91697.81
9/3/2012,93937.43
9/4/2012,94429.55
9/5/2012,94403.38
9/6/2012,94805.21
9/7/2012,95765.76
9/10/2012,96065.37
9/11/2012,96172.53
9/12/2012,95891.06
9/13/2012,96039.36
9/14/2012,96613.82
9/17/2012,95270.24
9/18/2012,95650.31
9/19/2012,95501.66
9/20/2012,95495.33
9/21/2012,95497.52
9/24/2012,94311.37
9/25/2012,94695.51
9/26/2012,93387.73
9/27/2012,93835.66
9/28/2012,93675.11
10/1/2012,94040.88
10/2/2012,93435.69
10/3/2012,92712.42
10/4/2012,92929.1
10/5/2012,92562.83
10/8/2012,93055.52
10/9/2012,93711.54
10/10/2012,93584.01
10/11/2012,93173.23
10/12/2012,93434.56
10/15/2012,92055.73
10/16/2012,92503.37
10/17/2012,92495.86
10/18/2012,92596.88
10/19/2012,93511.38
10/22/2012,92510.63
10/23/2012,92060.34
10/24/2012,91818.22
10/25/2012,92079.44
10/26/2012,92106.28
10/29/2012,92169.46
10/30/2012,92408.39
10/31/2012,92473.6
11/1/2012,92265.59
11/2/2012,90577.16
11/5/2012,91843.33
11/6/2012,92049.58
11/7/2012,92734.97
11/8/2012,93585.07
11/9/2012,95177.86
11/12/2012,95386.67
11/13/2012,94891.94
11/14/2012,94864.45
11/15/2012,93690.89
11/16/2012,94396.71
11/19/2012,95289.96
11/20/2012,95438.29
11/21/2012,95018.24
11/22/2012,95594.46
11/23/2012,96412.17
11/26/2012,97581.61
11/27/2012,96960.52
11/28/2012,94836.69
11/29/2012,94749.92
11/30/2012,93885.75
12/3/2012,94040.98
12/4/2012,92765.06
12/5/2012,92450.04
12/6/2012,91650.43
12/7/2012,92689.2
12/10/2012,93356.94
12/11/2012,92844.45
12/12/2012,93097.97
12/13/2012,92144.84
12/14/2012,92530.42
12/17/2012,92910.13
12/18/2012,93000.59
12/19/2012,90908.98
12/20/2012,90554.67
12/21/2012,91005.9
12/24/2012,90774.69
12/25/2012,90774.69
12/26/2012,90593.03
12/27/2012,90977.98
12/28/2012,90847.57
12/31/2012,90814.41
1/1/2013,90814.41
1/2/2013,92173.87
1/3/2013,91658.71
1/4/2013,90829.5
1/7/2013,90908.27
1/8/2013,91195.91
1/9/2013,90935.87
1/10/2013,91563.86
1/11/2013,90814.41
1/14/2013,90753.41
1/15/2013,91755.28
1/16/2013,91808.19
1/17/2013,90935.74
1/18/2013,90866.61
1/21/2013,90897.17
1/22/2013,90974.24
1/23/2013,90741.07
1/24/2013,89724.33
1/25/2013,89133.69
1/28/2013,89293.63
1/29/2013,89404.8
1/30/2013,89570.09
1/31/2013,88548.03
2/1/2013,88774.09
2/4/2013,88722.81
2/5/2013,88904.69
2/6/2013,89120.32
2/7/2013,88879.36
2/8/2013,89326.44
2/11/2013,88811.51
2/12/2013,88849.66
2/13/2013,88476.31
2/14/2013,88711.15
2/15/2013,87335.58
2/18/2013,87423.45
2/19/2013,87260.62
2/20/2013,85914.01
2/21/2013,85938.61
2/22/2013,85446.3
2/25/2013,85483.01
2/26/2013,86133.53
2/27/2013,86432.96
2/28/2013,86422.34
3/1/2013,86873.43
3/4/2013,86386.97
3/5/2013,86641.37
3/6/2013,86223.72
3/7/2013,86138.01
3/8/2013,85912.73
3/11/2013,85913.37
3/12/2013,86586.07
3/13/2013,86351.89
3/14/2013,86135.66
3/15/2013,86228.79
3/18/2013,86931.25
3/19/2013,87648.95
3/20/2013,87327.43
3/21/2013,87618.55
3/22/2013,87357.08
3/25/2013,86651.36
3/26/2013,86899.22
3/27/2013,87171.12
3/28/2013,86864.87
3/29/2013,86864.87
4/1/2013,86864.87
4/2/2013,85960.28
4/3/2013,85721.51
4/4/2013,84817.77
4/5/2013,85981.27
4/8/2013,85924.11
4/9/2013,86165.15
4/10/2013,85906.4
4/11/2013,85360.96
4/12/2013,83792.22
4/15/2013,76201.88
4/16/2013,74830.49
4/17/2013,75390.7
4/18/2013,75367.03
4/19/2013,76002.41
4/22/2013,77186.53
4/23/2013,76561.74
4/24/2013,77676.45
4/25/2013,78629.67
4/26/2013,80042.23
4/29/2013,79626.54
4/30/2013,79142.38
5/1/2013,78374.66
5/2/2013,79126.45
5/3/2013,79280.72
5/6/2013,79670.07
5/7/2013,78126.68
5/8/2013,79459.15
5/9/2013,79474.06
5/10/2013,78008.15
5/13/2013,78405.08
5/14/2013,78547.98
5/15/2013,77380.79
5/16/2013,75685.69
5/17/2013,75110.16
5/20/2013,74653.49
5/21/2013,75229.05
5/22/2013,78258.02
5/23/2013,76811.02
5/24/2013,77304.85
5/27/2013,77242.29
5/28/2013,76980.75
5/29/2013,77675.76
5/30/2013,79502.3
5/31/2013,78768.31
6/3/2013,79661.98
6/4/2013,78994.77
6/5/2013,79708.58
6/6/2013,79646
6/7/2013,79105.95
6/10/2013,80103.99
6/11/2013,80386.75
6/12/2013,79881.45
6/13/2013,80385.39
6/14/2013,80073.38
6/17/2013,80017.76
6/18/2013,80317.06
6/19/2013,80635.32
6/20/2013,77226.88
6/21/2013,76646.4
6/24/2013,76918.69
6/25/2013,76343.49
6/26/2013,74873.47
6/27/2013,74291.68
6/28/2013,70834.59
7/1/2013,73858.18
7/2/2013,74739.79
7/3/2013,75334.36
7/4/2013,75248.94
7/5/2013,73244.02
7/8/2013,75183.48
7/9/2013,75738.03
7/10/2013,75334.87
7/11/2013,76823.71
7/12/2013,76689
7/15/2013,76898.71
7/16/2013,76476.17
7/17/2013,77173.39
7/18/2013,76488.11
7/19/2013,77272.04
7/22/2013,79042.74
7/23/2013,79696.63
7/24/2013,78885.15
7/25/2013,78393.11
7/26/2013,78502.37
7/29/2013,78943.92
7/30/2013,79928.98
7/31/2013,79928.16
8/1/2013,79248.47
8/2/2013,79746.4
8/5/2013,79426.66
8/6/2013,78683.52
8/7/2013,78495.4
8/8/2013,79017.97
8/9/2013,79672.27
8/12/2013,81995.43
8/13/2013,81151.41
8/14/2013,81480.25
8/15/2013,81679.88
8/16/2013,84496.41
8/19/2013,85919.91
8/20/2013,87229.23
8/21/2013,87627.26
8/22/2013,89049.86
8/23/2013,88173.77
8/26/2013,88828.07
8/27/2013,93620.82
8/28/2013,96731.81
8/29/2013,94023.61
8/30/2013,92151.12
9/2/2013,92034.68
9/3/2013,95124
9/4/2013,93053.54
9/5/2013,91638.52
9/6/2013,90578.02
9/9/2013,90773.94
9/10/2013,86870.26
9/11/2013,86332.18
9/12/2013,84553.76
9/13/2013,83582.99
9/16/2013,83193.53
9/17/2013,82973.56
9/18/2013,82307.76
9/19/2013,84572.24
9/20/2013,84105.49
9/23/2013,82680.88
9/24/2013,82449.45
9/25/2013,82480.07
9/26/2013,82732.63
9/27/2013,83752.14
9/30/2013,83045.53
10/1/2013,80587.97
10/2/2013,81555.72
